CPG,CPG Region,Channel,Retailer,Retailer Region,Year,Week,Category,Brand,UPC,PPG, Sales 
ABC Corp,South,Mass,BigCo,South,2017,21,Widgets,A,1234567890,PPG1,"8,87,635.41"
ABC Corp,West,Mass,BigCo,West,2017,21,Widgets,A,1234567890,PPG1,"7,75,632.19"
ABC Corp,North,Drug,Rx,North,2017,21,Widgets,A,1234567890,PPG1,"1,01,768.40"
ABC Corp,East,Drug,Rx,East,2017,21,Widgets,A,1234567890,PPG1,"5,36,243.44"
ABC Corp,South,Drug,Rx,South,2017,21,Widgets,A,1234567890,PPG1,"3,08,482.15"
ABC Corp,West,Drug,Rx,West,2017,21,Widgets,A,1234567890,PPG1,"10,04,274.08"
ABC Corp,North,Mass,SuperMart,North,2017,21,Widgets,A,1234512345,PPG1,"1,22,970.97"
ABC Corp,East,Mass,SuperMart,East,2017,21,Widgets,A,1234512345,PPG1,"2,37,421.70"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,21,Widgets,A,1234512345,PPG1,"7,80,289.52"
ABC Corp,South,Mass,SuperMart,Deep South,2017,21,Widgets,A,1234512345,PPG1,"1,48,667.04"
ABC Corp,West,Mass,SuperMart,West,2017,21,Widgets,A,1234512345,PPG1,"5,63,264.48"
ABC Corp,North,Mass,BigCo,North,2017,21,Widgets,A,1234512345,PPG1,"1,17,228.85"
ABC Corp,East,Mass,BigCo,East,2017,21,Widgets,A,1234512345,PPG1,"6,09,039.89"
ABC Corp,South,Mass,BigCo,South,2017,21,Widgets,A,1234512345,PPG1,"8,30,269.96"
ABC Corp,West,Mass,BigCo,West,2017,21,Widgets,A,1234512345,PPG1,"3,18,245.47"
ABC Corp,North,Drug,Rx,North,2017,21,Widgets,A,1234512345,PPG1,"3,98,124.82"
ABC Corp,East,Drug,Rx,East,2017,21,Widgets,A,1234512345,PPG1,"1,12,373.74"
ABC Corp,South,Drug,Rx,South,2017,21,Widgets,A,1234512345,PPG1,"95,562.16"
ABC Corp,West,Drug,Rx,West,2017,21,Widgets,A,1234512345,PPG1,"6,61,415.41"
ABC Corp,North,Mass,SuperMart,North,2017,22,Widgets,A,1234567890,PPG1,"6,08,955.07"
ABC Corp,East,Mass,SuperMart,East,2017,22,Widgets,A,1234567890,PPG1,"5,82,468.27"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,22,Widgets,A,1234567890,PPG1,"4,16,468.45"
ABC Corp,South,Mass,SuperMart,Deep South,2017,22,Widgets,A,1234567890,PPG1,"3,95,255.96"
ABC Corp,West,Mass,SuperMart,West,2017,22,Widgets,A,1234567890,PPG1,"5,80,794.95"
ABC Corp,North,Mass,BigCo,North,2017,22,Widgets,A,1234567890,PPG1,"1,66,030.92"
ABC Corp,East,Mass,BigCo,East,2017,22,Widgets,A,1234567890,PPG1,"2,92,585.37"
ABC Corp,South,Mass,BigCo,South,2017,22,Widgets,A,1234567890,PPG1,"8,94,203.91"
ABC Corp,West,Mass,BigCo,West,2017,22,Widgets,A,1234567890,PPG1,"7,80,208.42"
ABC Corp,North,Drug,Rx,North,2017,22,Widgets,A,1234567890,PPG1,"1,00,842.30"
ABC Corp,East,Drug,Rx,East,2017,22,Widgets,A,1234567890,PPG1,"5,10,342.88"
ABC Corp,South,Drug,Rx,South,2017,22,Widgets,A,1234567890,PPG1,"3,09,592.69"
ABC Corp,West,Drug,Rx,West,2017,22,Widgets,A,1234567890,PPG1,"10,41,432.22"
ABC Corp,North,Mass,SuperMart,North,2017,22,Widgets,A,1234512345,PPG1,"1,18,273.47"
ABC Corp,East,Mass,SuperMart,East,2017,22,Widgets,A,1234512345,PPG1,"2,42,003.94"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,22,Widgets,A,1234512345,PPG1,"7,93,008.23"
ABC Corp,South,Mass,SuperMart,Deep South,2017,22,Widgets,A,1234512345,PPG1,"1,43,523.16"
ABC Corp,West,Mass,SuperMart,West,2017,22,Widgets,A,1234512345,PPG1,"5,47,211.44"
ABC Corp,North,Mass,BigCo,North,2017,22,Widgets,A,1234512345,PPG1,"1,20,452.65"
ABC Corp,East,Mass,BigCo,East,2017,22,Widgets,A,1234512345,PPG1,"5,97,163.61"
ABC Corp,South,Mass,BigCo,South,2017,22,Widgets,A,1234512345,PPG1,"8,10,841.64"
ABC Corp,West,Mass,BigCo,West,2017,22,Widgets,A,1234512345,PPG1,"3,07,775.19"
ABC Corp,North,Drug,Rx,North,2017,22,Widgets,A,1234512345,PPG1,"4,14,129.43"
ABC Corp,East,Drug,Rx,East,2017,22,Widgets,A,1234512345,PPG1,"1,11,632.08"
ABC Corp,South,Drug,Rx,South,2017,22,Widgets,A,1234512345,PPG1,"96,508.22"
ABC Corp,West,Drug,Rx,West,2017,22,Widgets,A,1234512345,PPG1,"6,83,572.83"
ABC Corp,North,Mass,SuperMart,North,2017,23,Widgets,A,1234567890,PPG1,"5,83,439.85"
ABC Corp,East,Mass,SuperMart,East,2017,23,Widgets,A,1234567890,PPG1,"5,65,110.71"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,23,Widgets,A,1234567890,PPG1,"4,28,087.92"
ABC Corp,South,Mass,SuperMart,Deep South,2017,23,Widgets,A,1234567890,PPG1,"3,83,793.54"
ABC Corp,West,Mass,SuperMart,West,2017,23,Widgets,A,1234567890,PPG1,"5,82,305.02"
ABC Corp,North,Mass,BigCo,North,2017,23,Widgets,A,1234567890,PPG1,"1,69,351.54"
ABC Corp,East,Mass,BigCo,East,2017,23,Widgets,A,1234567890,PPG1,"2,92,614.63"
ABC Corp,South,Mass,BigCo,South,2017,23,Widgets,A,1234567890,PPG1,"8,55,663.73"
ABC Corp,West,Mass,BigCo,West,2017,23,Widgets,A,1234567890,PPG1,"7,80,754.57"
ABC Corp,North,Drug,Rx,North,2017,23,Widgets,A,1234567890,PPG1,"99,370.01"
ABC Corp,East,Drug,Rx,East,2017,23,Widgets,A,1234567890,PPG1,"5,22,948.35"
ABC Corp,South,Drug,Rx,South,2017,23,Widgets,A,1234567890,PPG1,"3,20,490.35"
ABC Corp,West,Drug,Rx,West,2017,23,Widgets,A,1234567890,PPG1,"10,41,952.94"
ABC Corp,North,Mass,SuperMart,North,2017,23,Widgets,A,1234512345,PPG1,"1,15,434.91"
ABC Corp,East,Mass,SuperMart,East,2017,23,Widgets,A,1234512345,PPG1,"2,29,903.74"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,23,Widgets,A,1234512345,PPG1,"8,27,424.79"
ABC Corp,South,Mass,SuperMart,Deep South,2017,23,Widgets,A,1234512345,PPG1,"1,39,231.82"
ABC Corp,West,Mass,SuperMart,West,2017,23,Widgets,A,1234512345,PPG1,"5,68,060.20"
ABC Corp,North,Mass,BigCo,North,2017,23,Widgets,A,1234512345,PPG1,"1,16,489.75"
ABC Corp,East,Mass,BigCo,East,2017,23,Widgets,A,1234512345,PPG1,"6,26,006.62"
ABC Corp,South,Mass,BigCo,South,2017,23,Widgets,A,1234512345,PPG1,"8,29,328.83"
ABC Corp,West,Mass,BigCo,West,2017,23,Widgets,A,1234512345,PPG1,"3,18,670.44"
ABC Corp,North,Drug,Rx,North,2017,23,Widgets,A,1234512345,PPG1,"4,12,928.46"
ABC Corp,East,Drug,Rx,East,2017,23,Widgets,A,1234512345,PPG1,"1,08,539.87"
ABC Corp,South,Drug,Rx,South,2017,23,Widgets,A,1234512345,PPG1,"97,521.56"
ABC Corp,West,Drug,Rx,West,2017,23,Widgets,A,1234512345,PPG1,"6,56,571.70"
ABC Corp,North,Mass,SuperMart,North,2017,24,Widgets,A,1234567890,PPG1,"6,01,176.42"
ABC Corp,East,Mass,SuperMart,East,2017,24,Widgets,A,1234567890,PPG1,"5,76,865.01"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,24,Widgets,A,1234567890,PPG1,"4,36,007.54"
ABC Corp,South,Mass,SuperMart,Deep South,2017,24,Widgets,A,1234567890,PPG1,"3,94,309.48"
ABC Corp,West,Mass,SuperMart,West,2017,24,Widgets,A,1234567890,PPG1,"5,56,101.29"
ABC Corp,North,Mass,BigCo,North,2017,24,Widgets,A,1234567890,PPG1,"1,75,888.51"
ABC Corp,East,Mass,BigCo,East,2017,24,Widgets,A,1234567890,PPG1,"3,06,747.92"
ABC Corp,South,Mass,BigCo,South,2017,24,Widgets,A,1234567890,PPG1,"8,69,953.31"
ABC Corp,West,Mass,BigCo,West,2017,24,Widgets,A,1234567890,PPG1,"7,50,305.14"
ABC Corp,North,Drug,Rx,North,2017,24,Widgets,A,1234567890,PPG1,"1,03,364.68"
ABC Corp,East,Drug,Rx,East,2017,24,Widgets,A,1234567890,PPG1,"5,11,129.72"
ABC Corp,South,Drug,Rx,South,2017,24,Widgets,A,1234567890,PPG1,"3,29,592.27"
ABC Corp,West,Drug,Rx,West,2017,24,Widgets,A,1234567890,PPG1,"10,17,571.24"
ABC Corp,North,Mass,SuperMart,North,2017,24,Widgets,A,1234512345,PPG1,"1,17,616.63"
ABC Corp,East,Mass,SuperMart,East,2017,24,Widgets,A,1234512345,PPG1,"2,20,638.62"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,24,Widgets,A,1234512345,PPG1,"8,36,857.43"
ABC Corp,South,Mass,SuperMart,Deep South,2017,24,Widgets,A,1234512345,PPG1,"1,36,001.64"
ABC Corp,West,Mass,SuperMart,West,2017,24,Widgets,A,1234512345,PPG1,"5,66,980.89"
ABC Corp,North,Mass,BigCo,North,2017,24,Widgets,A,1234512345,PPG1,"1,12,191.28"
ABC Corp,East,Mass,BigCo,East,2017,24,Widgets,A,1234512345,PPG1,"6,26,257.02"
ABC Corp,South,Mass,BigCo,South,2017,24,Widgets,A,1234512345,PPG1,"8,70,048.88"
ABC Corp,West,Mass,BigCo,West,2017,24,Widgets,A,1234512345,PPG1,"3,10,799.28"
ABC Corp,North,Drug,Rx,North,2017,24,Widgets,A,1234512345,PPG1,"4,24,490.45"
ABC Corp,East,Drug,Rx,East,2017,24,Widgets,A,1234512345,PPG1,"1,10,537.00"
ABC Corp,South,Drug,Rx,South,2017,24,Widgets,A,1234512345,PPG1,"97,375.28"
ABC Corp,West,Drug,Rx,West,2017,24,Widgets,A,1234512345,PPG1,"6,88,415.43"
ABC Corp,North,Mass,SuperMart,North,2017,25,Widgets,A,1234567890,PPG1,"5,81,938.78"
ABC Corp,East,Mass,SuperMart,East,2017,25,Widgets,A,1234567890,PPG1,"5,53,790.41"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,25,Widgets,A,1234567890,PPG1,"4,20,354.87"
ABC Corp,South,Mass,SuperMart,Deep South,2017,25,Widgets,A,1234567890,PPG1,"3,87,921.67"
ABC Corp,West,Mass,SuperMart,West,2017,25,Widgets,A,1234567890,PPG1,"5,52,431.02"
ABC Corp,North,Mass,BigCo,North,2017,25,Widgets,A,1234567890,PPG1,"1,72,317.97"
ABC Corp,East,Mass,BigCo,East,2017,25,Widgets,A,1234567890,PPG1,"3,21,011.70"
ABC Corp,South,Mass,BigCo,South,2017,25,Widgets,A,1234567890,PPG1,"9,02,924.54"
ABC Corp,West,Mass,BigCo,West,2017,25,Widgets,A,1234567890,PPG1,"7,79,867.16"
ABC Corp,North,Drug,Rx,North,2017,25,Widgets,A,1234567890,PPG1,"1,04,294.96"
ABC Corp,East,Drug,Rx,East,2017,25,Widgets,A,1234567890,PPG1,"5,35,612.83"
ABC Corp,South,Drug,Rx,South,2017,25,Widgets,A,1234567890,PPG1,"3,21,121.75"
ABC Corp,West,Drug,Rx,West,2017,25,Widgets,A,1234567890,PPG1,"9,85,110.72"
ABC Corp,North,Mass,SuperMart,North,2017,25,Widgets,A,1234512345,PPG1,"1,15,240.78"
ABC Corp,East,Mass,SuperMart,East,2017,25,Widgets,A,1234512345,PPG1,"2,29,089.08"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,25,Widgets,A,1234512345,PPG1,"8,17,609.71"
ABC Corp,South,Mass,SuperMart,Deep South,2017,25,Widgets,A,1234512345,PPG1,"1,34,723.23"
ABC Corp,West,Mass,SuperMart,West,2017,25,Widgets,A,1234512345,PPG1,"5,91,701.25"
ABC Corp,North,Mass,BigCo,North,2017,25,Widgets,A,1234512345,PPG1,"1,11,125.47"
ABC Corp,East,Mass,BigCo,East,2017,25,Widgets,A,1234512345,PPG1,"6,38,155.90"
ABC Corp,South,Mass,BigCo,South,2017,25,Widgets,A,1234512345,PPG1,"8,56,302.10"
ABC Corp,West,Mass,BigCo,West,2017,25,Widgets,A,1234512345,PPG1,"3,09,556.08"
ABC Corp,North,Drug,Rx,North,2017,25,Widgets,A,1234512345,PPG1,"4,37,310.07"
ABC Corp,East,Drug,Rx,East,2017,25,Widgets,A,1234512345,PPG1,"1,12,206.11"
ABC Corp,South,Drug,Rx,South,2017,25,Widgets,A,1234512345,PPG1,"1,02,000.60"
ABC Corp,West,Drug,Rx,West,2017,25,Widgets,A,1234512345,PPG1,"6,84,216.10"
ABC Corp,North,Mass,SuperMart,North,2017,26,Widgets,A,1234567890,PPG1,"5,72,220.40"
ABC Corp,East,Mass,SuperMart,East,2017,26,Widgets,A,1234567890,PPG1,"5,41,828.54"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,26,Widgets,A,1234567890,PPG1,"4,14,722.12"
ABC Corp,South,Mass,SuperMart,Deep South,2017,26,Widgets,A,1234567890,PPG1,"3,94,710.30"
ABC Corp,West,Mass,SuperMart,West,2017,26,Widgets,A,1234567890,PPG1,"5,47,017.20"
ABC Corp,North,Mass,BigCo,North,2017,26,Widgets,A,1234567890,PPG1,"1,76,729.31"
ABC Corp,East,Mass,BigCo,East,2017,26,Widgets,A,1234567890,PPG1,"3,12,280.18"
ABC Corp,South,Mass,BigCo,South,2017,26,Widgets,A,1234567890,PPG1,"9,44,729.95"
ABC Corp,West,Mass,BigCo,West,2017,26,Widgets,A,1234567890,PPG1,"7,95,464.51"
ABC Corp,North,Drug,Rx,North,2017,26,Widgets,A,1234567890,PPG1,"1,09,290.69"
ABC Corp,East,Drug,Rx,East,2017,26,Widgets,A,1234567890,PPG1,"5,26,239.61"
ABC Corp,South,Drug,Rx,South,2017,26,Widgets,A,1234567890,PPG1,"3,15,405.79"
ABC Corp,West,Drug,Rx,West,2017,26,Widgets,A,1234567890,PPG1,"9,94,764.80"
ABC Corp,North,Mass,SuperMart,North,2017,26,Widgets,A,1234512345,PPG1,"1,17,845.22"
ABC Corp,East,Mass,SuperMart,East,2017,26,Widgets,A,1234512345,PPG1,"2,31,952.70"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,26,Widgets,A,1234512345,PPG1,"8,35,351.84"
ABC Corp,South,Mass,SuperMart,Deep South,2017,26,Widgets,A,1234512345,PPG1,"1,31,247.37"
ABC Corp,West,Mass,SuperMart,West,2017,26,Widgets,A,1234512345,PPG1,"5,92,588.80"
ABC Corp,North,Mass,BigCo,North,2017,26,Widgets,A,1234512345,PPG1,"1,13,948.05"
ABC Corp,East,Mass,BigCo,East,2017,26,Widgets,A,1234512345,PPG1,"6,43,133.52"
ABC Corp,South,Mass,BigCo,South,2017,26,Widgets,A,1234512345,PPG1,"8,24,019.51"
ABC Corp,West,Mass,BigCo,West,2017,26,Widgets,A,1234512345,PPG1,"2,98,969.26"
ABC Corp,North,Drug,Rx,North,2017,26,Widgets,A,1234512345,PPG1,"4,29,744.60"
ABC Corp,East,Drug,Rx,East,2017,26,Widgets,A,1234512345,PPG1,"1,10,466.92"
ABC Corp,South,Drug,Rx,South,2017,26,Widgets,A,1234512345,PPG1,"1,00,368.59"
ABC Corp,West,Drug,Rx,West,2017,26,Widgets,A,1234512345,PPG1,"6,96,737.25"
ABC Corp,North,Mass,SuperMart,North,2017,27,Widgets,A,1234567890,PPG1,"5,61,748.76"
ABC Corp,East,Mass,SuperMart,East,2017,27,Widgets,A,1234567890,PPG1,"5,30,016.68"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,27,Widgets,A,1234567890,PPG1,"4,34,421.42"
ABC Corp,South,Mass,SuperMart,Deep South,2017,27,Widgets,A,1234567890,PPG1,"3,80,855.97"
ABC Corp,West,Mass,SuperMart,West,2017,27,Widgets,A,1234567890,PPG1,"5,58,066.95"
ABC Corp,North,Mass,BigCo,North,2017,27,Widgets,A,1234567890,PPG1,"1,80,263.90"
ABC Corp,East,Mass,BigCo,East,2017,27,Widgets,A,1234567890,PPG1,"3,18,494.55"
ABC Corp,South,Mass,BigCo,South,2017,27,Widgets,A,1234567890,PPG1,"9,30,842.42"
ABC Corp,West,Mass,BigCo,West,2017,27,Widgets,A,1234567890,PPG1,"8,12,328.35"
ABC Corp,North,Drug,Rx,North,2017,27,Widgets,A,1234567890,PPG1,"1,08,787.95"
ABC Corp,East,Drug,Rx,East,2017,27,Widgets,A,1234567890,PPG1,"5,19,030.13"
ABC Corp,South,Drug,Rx,South,2017,27,Widgets,A,1234567890,PPG1,"3,10,958.56"
ABC Corp,West,Drug,Rx,West,2017,27,Widgets,A,1234567890,PPG1,"9,77,157.46"
ABC Corp,North,Mass,SuperMart,North,2017,27,Widgets,A,1234512345,PPG1,"1,21,698.76"
ABC Corp,East,Mass,SuperMart,East,2017,27,Widgets,A,1234512345,PPG1,"2,20,424.65"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,27,Widgets,A,1234512345,PPG1,"7,98,846.97"
ABC Corp,South,Mass,SuperMart,Deep South,2017,27,Widgets,A,1234512345,PPG1,"1,34,003.56"
ABC Corp,West,Mass,SuperMart,West,2017,27,Widgets,A,1234512345,PPG1,"6,12,677.56"
ABC Corp,North,Mass,BigCo,North,2017,27,Widgets,A,1234512345,PPG1,"1,17,936.23"
ABC Corp,East,Mass,BigCo,East,2017,27,Widgets,A,1234512345,PPG1,"6,53,938.16"
ABC Corp,South,Mass,BigCo,South,2017,27,Widgets,A,1234512345,PPG1,"7,94,602.02"
ABC Corp,West,Mass,BigCo,West,2017,27,Widgets,A,1234512345,PPG1,"2,89,252.76"
ABC Corp,North,Drug,Rx,North,2017,27,Widgets,A,1234512345,PPG1,"4,30,518.14"
ABC Corp,East,Drug,Rx,East,2017,27,Widgets,A,1234512345,PPG1,"1,06,368.59"
ABC Corp,South,Drug,Rx,South,2017,27,Widgets,A,1234512345,PPG1,"95,480.64"
ABC Corp,West,Drug,Rx,West,2017,27,Widgets,A,1234512345,PPG1,"6,75,486.76"
ABC Corp,North,Mass,SuperMart,North,2017,28,Widgets,A,1234567890,PPG1,"5,50,120.57"
ABC Corp,East,Mass,SuperMart,East,2017,28,Widgets,A,1234567890,PPG1,"5,27,949.61"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,28,Widgets,A,1234567890,PPG1,"4,30,641.95"
ABC Corp,South,Mass,SuperMart,Deep South,2017,28,Widgets,A,1234567890,PPG1,"3,74,762.27"
ABC Corp,West,Mass,SuperMart,West,2017,28,Widgets,A,1234567890,PPG1,"5,43,222.37"
ABC Corp,North,Mass,BigCo,North,2017,28,Widgets,A,1234567890,PPG1,"1,77,001.12"
ABC Corp,East,Mass,BigCo,East,2017,28,Widgets,A,1234567890,PPG1,"3,28,017.54"
ABC Corp,South,Mass,BigCo,South,2017,28,Widgets,A,1234567890,PPG1,"9,26,281.29"
ABC Corp,West,Mass,BigCo,West,2017,28,Widgets,A,1234567890,PPG1,"8,47,177.24"
ABC Corp,North,Drug,Rx,North,2017,28,Widgets,A,1234567890,PPG1,"1,06,699.22"
ABC Corp,East,Drug,Rx,East,2017,28,Widgets,A,1234567890,PPG1,"5,18,043.97"
ABC Corp,South,Drug,Rx,South,2017,28,Widgets,A,1234567890,PPG1,"3,04,894.87"
ABC Corp,West,Drug,Rx,West,2017,28,Widgets,A,1234567890,PPG1,"9,41,100.35"
ABC Corp,North,Mass,SuperMart,North,2017,28,Widgets,A,1234512345,PPG1,"1,19,398.65"
ABC Corp,East,Mass,SuperMart,East,2017,28,Widgets,A,1234512345,PPG1,"2,29,726.57"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,28,Widgets,A,1234512345,PPG1,"7,81,352.22"
ABC Corp,South,Mass,SuperMart,Deep South,2017,28,Widgets,A,1234512345,PPG1,"1,38,130.87"
ABC Corp,West,Mass,SuperMart,West,2017,28,Widgets,A,1234512345,PPG1,"6,00,485.28"
ABC Corp,North,Mass,BigCo,North,2017,28,Widgets,A,1234512345,PPG1,"1,14,386.35"
ABC Corp,East,Mass,BigCo,East,2017,28,Widgets,A,1234512345,PPG1,"6,34,777.77"
ABC Corp,South,Mass,BigCo,South,2017,28,Widgets,A,1234512345,PPG1,"7,74,498.59"
ABC Corp,West,Mass,BigCo,West,2017,28,Widgets,A,1234512345,PPG1,"3,03,368.29"
ABC Corp,North,Drug,Rx,North,2017,28,Widgets,A,1234512345,PPG1,"4,47,566.66"
ABC Corp,East,Drug,Rx,East,2017,28,Widgets,A,1234512345,PPG1,"1,03,400.91"
ABC Corp,South,Drug,Rx,South,2017,28,Widgets,A,1234512345,PPG1,"94,105.72"
ABC Corp,West,Drug,Rx,West,2017,28,Widgets,A,1234512345,PPG1,"6,42,860.75"
ABC Corp,North,Mass,SuperMart,North,2017,29,Widgets,A,1234567890,PPG1,"5,73,170.62"
ABC Corp,East,Mass,SuperMart,East,2017,29,Widgets,A,1234567890,PPG1,"5,17,707.39"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,29,Widgets,A,1234567890,PPG1,"4,12,382.73"
ABC Corp,South,Mass,SuperMart,Deep South,2017,29,Widgets,A,1234567890,PPG1,"3,57,560.68"
ABC Corp,West,Mass,SuperMart,West,2017,29,Widgets,A,1234567890,PPG1,"5,43,711.27"
ABC Corp,North,Mass,BigCo,North,2017,29,Widgets,A,1234567890,PPG1,"1,80,364.14"
ABC Corp,East,Mass,BigCo,East,2017,29,Widgets,A,1234567890,PPG1,"3,18,669.04"
ABC Corp,South,Mass,BigCo,South,2017,29,Widgets,A,1234567890,PPG1,"9,09,793.48"
ABC Corp,West,Mass,BigCo,West,2017,29,Widgets,A,1234567890,PPG1,"8,43,364.94"
ABC Corp,North,Drug,Rx,North,2017,29,Widgets,A,1234567890,PPG1,"1,10,519.06"
ABC Corp,East,Drug,Rx,East,2017,29,Widgets,A,1234567890,PPG1,"5,34,984.01"
ABC Corp,South,Drug,Rx,South,2017,29,Widgets,A,1234567890,PPG1,"3,19,468.85"
ABC Corp,West,Drug,Rx,West,2017,29,Widgets,A,1234567890,PPG1,"9,53,052.33"
ABC Corp,North,Mass,SuperMart,North,2017,29,Widgets,A,1234512345,PPG1,"1,23,864.16"
ABC Corp,East,Mass,SuperMart,East,2017,29,Widgets,A,1234512345,PPG1,"2,35,194.06"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,29,Widgets,A,1234512345,PPG1,"7,99,245.19"
ABC Corp,South,Mass,SuperMart,Deep South,2017,29,Widgets,A,1234512345,PPG1,"1,40,382.41"
ABC Corp,West,Mass,SuperMart,West,2017,29,Widgets,A,1234512345,PPG1,"6,26,366.20"
ABC Corp,North,Mass,BigCo,North,2017,29,Widgets,A,1234512345,PPG1,"1,14,294.84"
ABC Corp,East,Mass,BigCo,East,2017,29,Widgets,A,1234512345,PPG1,"6,57,756.73"
ABC Corp,South,Mass,BigCo,South,2017,29,Widgets,A,1234512345,PPG1,"7,76,899.53"
ABC Corp,West,Mass,BigCo,West,2017,29,Widgets,A,1234512345,PPG1,"2,90,960.53"
ABC Corp,North,Drug,Rx,North,2017,29,Widgets,A,1234512345,PPG1,"4,42,509.16"
ABC Corp,East,Drug,Rx,East,2017,29,Widgets,A,1234512345,PPG1,"1,02,025.68"
ABC Corp,South,Drug,Rx,South,2017,29,Widgets,A,1234512345,PPG1,"95,112.65"
ABC Corp,West,Drug,Rx,West,2017,29,Widgets,A,1234512345,PPG1,"6,50,317.94"
ABC Corp,North,Mass,SuperMart,North,2017,30,Widgets,A,1234567890,PPG1,"5,59,529.16"
ABC Corp,East,Mass,SuperMart,East,2017,30,Widgets,A,1234567890,PPG1,"5,33,290.38"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,30,Widgets,A,1234567890,PPG1,"4,14,485.88"
ABC Corp,South,Mass,SuperMart,Deep South,2017,30,Widgets,A,1234567890,PPG1,"3,61,744.14"
ABC Corp,West,Mass,SuperMart,West,2017,30,Widgets,A,1234567890,PPG1,"5,67,743.31"
ABC Corp,North,Mass,BigCo,North,2017,30,Widgets,A,1234567890,PPG1,"1,85,252.01"
ABC Corp,East,Mass,BigCo,East,2017,30,Widgets,A,1234567890,PPG1,"3,32,053.14"
ABC Corp,South,Mass,BigCo,South,2017,30,Widgets,A,1234567890,PPG1,"9,14,251.47"
ABC Corp,West,Mass,BigCo,West,2017,30,Widgets,A,1234567890,PPG1,"8,61,665.96"
ABC Corp,North,Drug,Rx,North,2017,30,Widgets,A,1234567890,PPG1,"1,08,187.10"
ABC Corp,East,Drug,Rx,East,2017,30,Widgets,A,1234567890,PPG1,"5,54,564.42"
ABC Corp,South,Drug,Rx,South,2017,30,Widgets,A,1234567890,PPG1,"3,11,098.76"
ABC Corp,West,Drug,Rx,West,2017,30,Widgets,A,1234567890,PPG1,"9,77,355.16"
ABC Corp,North,Mass,SuperMart,North,2017,30,Widgets,A,1234512345,PPG1,"1,18,253.11"
ABC Corp,East,Mass,SuperMart,East,2017,30,Widgets,A,1234512345,PPG1,"2,37,851.75"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,30,Widgets,A,1234512345,PPG1,"7,94,929.26"
ABC Corp,South,Mass,SuperMart,Deep South,2017,30,Widgets,A,1234512345,PPG1,"1,39,947.22"
ABC Corp,West,Mass,SuperMart,West,2017,30,Widgets,A,1234512345,PPG1,"6,33,256.22"
ABC Corp,North,Mass,BigCo,North,2017,30,Widgets,A,1234512345,PPG1,"1,10,968.86"
ABC Corp,East,Mass,BigCo,East,2017,30,Widgets,A,1234512345,PPG1,"6,51,771.14"
ABC Corp,South,Mass,BigCo,South,2017,30,Widgets,A,1234512345,PPG1,"7,41,239.84"
ABC Corp,West,Mass,BigCo,West,2017,30,Widgets,A,1234512345,PPG1,"2,88,836.52"
ABC Corp,North,Drug,Rx,North,2017,30,Widgets,A,1234512345,PPG1,"4,64,324.86"
ABC Corp,East,Drug,Rx,East,2017,30,Widgets,A,1234512345,PPG1,"1,02,290.94"
ABC Corp,South,Drug,Rx,South,2017,30,Widgets,A,1234512345,PPG1,"96,453.74"
ABC Corp,West,Drug,Rx,West,2017,30,Widgets,A,1234512345,PPG1,"6,25,735.92"
ABC Corp,North,Mass,SuperMart,North,2017,31,Widgets,A,1234567890,PPG1,"5,65,348.26"
ABC Corp,East,Mass,SuperMart,East,2017,31,Widgets,A,1234567890,PPG1,"5,23,371.18"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,31,Widgets,A,1234567890,PPG1,"3,98,072.24"
ABC Corp,South,Mass,SuperMart,Deep South,2017,31,Widgets,A,1234567890,PPG1,"3,62,576.16"
ABC Corp,West,Mass,SuperMart,West,2017,31,Widgets,A,1234567890,PPG1,"5,79,211.72"
ABC Corp,North,Mass,BigCo,North,2017,31,Widgets,A,1234567890,PPG1,"1,82,639.96"
ABC Corp,East,Mass,BigCo,East,2017,31,Widgets,A,1234567890,PPG1,"3,20,232.05"
ABC Corp,South,Mass,BigCo,South,2017,31,Widgets,A,1234567890,PPG1,"9,06,846.03"
ABC Corp,West,Mass,BigCo,West,2017,31,Widgets,A,1234567890,PPG1,"8,22,373.99"
ABC Corp,North,Drug,Rx,North,2017,31,Widgets,A,1234567890,PPG1,"1,09,571.90"
ABC Corp,East,Drug,Rx,East,2017,31,Widgets,A,1234567890,PPG1,"5,48,464.21"
