CPG,CPG Region,Channel,Retailer,Retailer Region,Year,Week,Category,Brand,UPC,PPG, Sales 
ABC Corp,West,Mass,SuperMart,West,2017,50,Widgets,A,1234512345,PPG1,"5,18,803.89"
ABC Corp,North,Mass,BigCo,North,2017,50,Widgets,A,1234512345,PPG1,"1,19,054.84"
ABC Corp,East,Mass,BigCo,East,2017,50,Widgets,A,1234512345,PPG1,"8,11,952.35"
ABC Corp,South,Mass,BigCo,South,2017,50,Widgets,A,1234512345,PPG1,"9,73,216.91"
ABC Corp,West,Mass,BigCo,West,2017,50,Widgets,A,1234512345,PPG1,"3,18,083.53"
ABC Corp,North,Drug,Rx,North,2017,50,Widgets,A,1234512345,PPG1,"5,67,902.99"
ABC Corp,East,Drug,Rx,East,2017,50,Widgets,A,1234512345,PPG1,"1,24,897.19"
ABC Corp,South,Drug,Rx,South,2017,50,Widgets,A,1234512345,PPG1,"1,53,129.56"
ABC Corp,West,Drug,Rx,West,2017,50,Widgets,A,1234512345,PPG1,"7,42,591.46"
ABC Corp,North,Mass,SuperMart,North,2017,51,Widgets,A,1234567890,PPG1,"7,29,159.34"
ABC Corp,East,Mass,SuperMart,East,2017,51,Widgets,A,1234567890,PPG1,"8,84,930.02"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,51,Widgets,A,1234567890,PPG1,"4,27,200.25"
ABC Corp,South,Mass,SuperMart,Deep South,2017,51,Widgets,A,1234567890,PPG1,"2,71,171.64"
ABC Corp,West,Mass,SuperMart,West,2017,51,Widgets,A,1234567890,PPG1,"6,97,954.59"
ABC Corp,North,Mass,BigCo,North,2017,51,Widgets,A,1234567890,PPG1,"2,53,016.50"
ABC Corp,East,Mass,BigCo,East,2017,51,Widgets,A,1234567890,PPG1,"3,85,363.87"
ABC Corp,South,Mass,BigCo,South,2017,51,Widgets,A,1234567890,PPG1,"9,63,711.44"
ABC Corp,West,Mass,BigCo,West,2017,51,Widgets,A,1234567890,PPG1,"6,00,193.66"
ABC Corp,North,Drug,Rx,North,2017,51,Widgets,A,1234567890,PPG1,"84,178.19"
ABC Corp,East,Drug,Rx,East,2017,51,Widgets,A,1234567890,PPG1,"5,30,859.02"
ABC Corp,South,Drug,Rx,South,2017,51,Widgets,A,1234567890,PPG1,"2,82,628.34"
ABC Corp,West,Drug,Rx,West,2017,51,Widgets,A,1234567890,PPG1,"13,06,612.35"
ABC Corp,North,Mass,SuperMart,North,2017,51,Widgets,A,1234512345,PPG1,"1,37,951.84"
ABC Corp,East,Mass,SuperMart,East,2017,51,Widgets,A,1234512345,PPG1,"2,91,715.27"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,51,Widgets,A,1234512345,PPG1,"7,10,572.92"
ABC Corp,South,Mass,SuperMart,Deep South,2017,51,Widgets,A,1234512345,PPG1,"1,11,453.77"
ABC Corp,West,Mass,SuperMart,West,2017,51,Widgets,A,1234512345,PPG1,"4,93,953.18"
ABC Corp,North,Mass,BigCo,North,2017,51,Widgets,A,1234512345,PPG1,"1,21,340.69"
ABC Corp,East,Mass,BigCo,East,2017,51,Widgets,A,1234512345,PPG1,"8,41,020.24"
ABC Corp,South,Mass,BigCo,South,2017,51,Widgets,A,1234512345,PPG1,"9,28,740.90"
ABC Corp,West,Mass,BigCo,West,2017,51,Widgets,A,1234512345,PPG1,"3,25,717.53"
ABC Corp,North,Drug,Rx,North,2017,51,Widgets,A,1234512345,PPG1,"5,47,856.02"
ABC Corp,East,Drug,Rx,East,2017,51,Widgets,A,1234512345,PPG1,"1,28,419.29"
ABC Corp,South,Drug,Rx,South,2017,51,Widgets,A,1234512345,PPG1,"1,53,757.39"
ABC Corp,West,Drug,Rx,West,2017,51,Widgets,A,1234512345,PPG1,"7,61,081.98"
ABC Corp,North,Mass,SuperMart,North,2017,52,Widgets,A,1234567890,PPG1,"7,35,430.11"
ABC Corp,East,Mass,SuperMart,East,2017,52,Widgets,A,1234567890,PPG1,"9,19,088.31"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,52,Widgets,A,1234567890,PPG1,"4,47,663.14"
ABC Corp,South,Mass,SuperMart,Deep South,2017,52,Widgets,A,1234567890,PPG1,"2,64,636.40"
ABC Corp,West,Mass,SuperMart,West,2017,52,Widgets,A,1234567890,PPG1,"7,09,610.43"
ABC Corp,North,Mass,BigCo,North,2017,52,Widgets,A,1234567890,PPG1,"2,59,620.23"
ABC Corp,East,Mass,BigCo,East,2017,52,Widgets,A,1234567890,PPG1,"3,95,460.40"
ABC Corp,South,Mass,BigCo,South,2017,52,Widgets,A,1234567890,PPG1,"9,30,752.51"
ABC Corp,West,Mass,BigCo,West,2017,52,Widgets,A,1234567890,PPG1,"5,72,644.77"
ABC Corp,North,Drug,Rx,North,2017,52,Widgets,A,1234567890,PPG1,"83,067.04"
ABC Corp,East,Drug,Rx,East,2017,52,Widgets,A,1234567890,PPG1,"5,47,103.30"
ABC Corp,South,Drug,Rx,South,2017,52,Widgets,A,1234567890,PPG1,"2,88,676.59"
ABC Corp,West,Drug,Rx,West,2017,52,Widgets,A,1234567890,PPG1,"13,35,227.16"
ABC Corp,North,Mass,SuperMart,North,2017,52,Widgets,A,1234512345,PPG1,"1,31,840.57"
ABC Corp,East,Mass,SuperMart,East,2017,52,Widgets,A,1234512345,PPG1,"2,84,101.50"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,52,Widgets,A,1234512345,PPG1,"7,36,082.49"
ABC Corp,South,Mass,SuperMart,Deep South,2017,52,Widgets,A,1234512345,PPG1,"1,09,848.83"
ABC Corp,West,Mass,SuperMart,West,2017,52,Widgets,A,1234512345,PPG1,"5,12,525.82"
ABC Corp,North,Mass,BigCo,North,2017,52,Widgets,A,1234512345,PPG1,"1,17,603.40"
ABC Corp,East,Mass,BigCo,East,2017,52,Widgets,A,1234512345,PPG1,"8,17,219.37"
ABC Corp,South,Mass,BigCo,South,2017,52,Widgets,A,1234512345,PPG1,"9,48,801.70"
ABC Corp,West,Mass,BigCo,West,2017,52,Widgets,A,1234512345,PPG1,"3,18,551.75"
ABC Corp,North,Drug,Rx,North,2017,52,Widgets,A,1234512345,PPG1,"5,35,857.97"
ABC Corp,East,Drug,Rx,East,2017,52,Widgets,A,1234512345,PPG1,"1,24,361.24"
ABC Corp,South,Drug,Rx,South,2017,52,Widgets,A,1234512345,PPG1,"1,46,884.43"
ABC Corp,West,Drug,Rx,West,2017,52,Widgets,A,1234512345,PPG1,"7,80,185.14"
ABC Corp,North,Mass,SuperMart,North,2018,1,Widgets,A,1234567890,PPG1,"7,17,706.25"
ABC Corp,East,Mass,SuperMart,East,2018,1,Widgets,A,1234567890,PPG1,"9,08,610.71"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2018,1,Widgets,A,1234567890,PPG1,"4,28,234.56"
ABC Corp,South,Mass,SuperMart,Deep South,2018,1,Widgets,A,1234567890,PPG1,"2,67,785.58"
ABC Corp,West,Mass,SuperMart,West,2018,1,Widgets,A,1234567890,PPG1,"7,13,087.53"
ABC Corp,North,Mass,BigCo,North,2018,1,Widgets,A,1234567890,PPG1,"2,51,026.80"
ABC Corp,East,Mass,BigCo,East,2018,1,Widgets,A,1234567890,PPG1,"3,90,082.14"
ABC Corp,South,Mass,BigCo,South,2018,1,Widgets,A,1234567890,PPG1,"9,60,350.44"
ABC Corp,West,Mass,BigCo,West,2018,1,Widgets,A,1234567890,PPG1,"5,98,642.85"
ABC Corp,North,Drug,Rx,North,2018,1,Widgets,A,1234567890,PPG1,"80,932.22"
ABC Corp,East,Drug,Rx,East,2018,1,Widgets,A,1234567890,PPG1,"5,45,844.96"
ABC Corp,South,Drug,Rx,South,2018,1,Widgets,A,1234567890,PPG1,"2,97,394.62"
ABC Corp,West,Drug,Rx,West,2018,1,Widgets,A,1234567890,PPG1,"13,94,377.72"
ABC Corp,North,Mass,SuperMart,North,2018,1,Widgets,A,1234512345,PPG1,"1,26,619.68"
ABC Corp,East,Mass,SuperMart,East,2018,1,Widgets,A,1234512345,PPG1,"2,71,572.62"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2018,1,Widgets,A,1234512345,PPG1,"7,55,441.46"
ABC Corp,South,Mass,SuperMart,Deep South,2018,1,Widgets,A,1234512345,PPG1,"1,08,124.21"
ABC Corp,West,Mass,SuperMart,West,2018,1,Widgets,A,1234512345,PPG1,"5,28,311.62"
ABC Corp,North,Mass,BigCo,North,2018,1,Widgets,A,1234512345,PPG1,"1,11,958.44"
ABC Corp,East,Mass,BigCo,East,2018,1,Widgets,A,1234512345,PPG1,"7,92,866.23"
ABC Corp,South,Mass,BigCo,South,2018,1,Widgets,A,1234512345,PPG1,"9,33,810.63"
ABC Corp,West,Mass,BigCo,West,2018,1,Widgets,A,1234512345,PPG1,"3,06,000.81"
ABC Corp,North,Drug,Rx,North,2018,1,Widgets,A,1234512345,PPG1,"5,29,427.68"
ABC Corp,East,Drug,Rx,East,2018,1,Widgets,A,1234512345,PPG1,"1,19,610.64"
ABC Corp,South,Drug,Rx,South,2018,1,Widgets,A,1234512345,PPG1,"1,49,454.91"
ABC Corp,West,Drug,Rx,West,2018,1,Widgets,A,1234512345,PPG1,"7,56,701.57"
ABC Corp,North,Mass,SuperMart,North,2018,2,Widgets,A,1234567890,PPG1,"7,49,285.32"
ABC Corp,East,Mass,SuperMart,East,2018,2,Widgets,A,1234567890,PPG1,"9,22,603.31"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2018,2,Widgets,A,1234567890,PPG1,"4,33,287.73"
ABC Corp,South,Mass,SuperMart,Deep South,2018,2,Widgets,A,1234567890,PPG1,"2,73,114.51"
ABC Corp,West,Mass,SuperMart,West,2018,2,Widgets,A,1234567890,PPG1,"7,44,178.14"
ABC Corp,North,Mass,BigCo,North,2018,2,Widgets,A,1234567890,PPG1,"2,59,436.20"
ABC Corp,East,Mass,BigCo,East,2018,2,Widgets,A,1234567890,PPG1,"4,06,855.67"
ABC Corp,South,Mass,BigCo,South,2018,2,Widgets,A,1234567890,PPG1,"9,68,129.28"
ABC Corp,West,Mass,BigCo,West,2018,2,Widgets,A,1234567890,PPG1,"5,71,284.87"
ABC Corp,North,Drug,Rx,North,2018,2,Widgets,A,1234567890,PPG1,"82,121.92"
ABC Corp,East,Drug,Rx,East,2018,2,Widgets,A,1234567890,PPG1,"5,28,432.51"
ABC Corp,South,Drug,Rx,South,2018,2,Widgets,A,1234567890,PPG1,"2,96,324.00"
ABC Corp,West,Drug,Rx,West,2018,2,Widgets,A,1234567890,PPG1,"14,02,325.67"
ABC Corp,North,Mass,SuperMart,North,2018,2,Widgets,A,1234512345,PPG1,"1,28,468.33"
ABC Corp,East,Mass,SuperMart,East,2018,2,Widgets,A,1234512345,PPG1,"2,69,047.00"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2018,2,Widgets,A,1234512345,PPG1,"7,27,490.12"
ABC Corp,South,Mass,SuperMart,Deep South,2018,2,Widgets,A,1234512345,PPG1,"1,04,502.04"
ABC Corp,West,Mass,SuperMart,West,2018,2,Widgets,A,1234512345,PPG1,"5,36,183.46"
ABC Corp,North,Mass,BigCo,North,2018,2,Widgets,A,1234512345,PPG1,"1,13,570.64"
ABC Corp,East,Mass,BigCo,East,2018,2,Widgets,A,1234512345,PPG1,"7,90,249.77"
ABC Corp,South,Mass,BigCo,South,2018,2,Widgets,A,1234512345,PPG1,"9,14,387.37"
ABC Corp,West,Mass,BigCo,West,2018,2,Widgets,A,1234512345,PPG1,"3,21,117.25"
ABC Corp,North,Drug,Rx,North,2018,2,Widgets,A,1234512345,PPG1,"5,30,486.53"
ABC Corp,East,Drug,Rx,East,2018,2,Widgets,A,1234512345,PPG1,"1,24,658.21"
ABC Corp,South,Drug,Rx,South,2018,2,Widgets,A,1234512345,PPG1,"1,44,627.52"
ABC Corp,West,Drug,Rx,West,2018,2,Widgets,A,1234512345,PPG1,"7,59,955.39"
ABC Corp,North,Mass,SuperMart,North,2018,3,Widgets,A,1234567890,PPG1,"7,33,400.47"
ABC Corp,East,Mass,SuperMart,East,2018,3,Widgets,A,1234567890,PPG1,"8,86,990.82"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2018,3,Widgets,A,1234567890,PPG1,"4,23,192.12"
ABC Corp,South,Mass,SuperMart,Deep South,2018,3,Widgets,A,1234567890,PPG1,"2,61,862.19"
ABC Corp,West,Mass,SuperMart,West,2018,3,Widgets,A,1234567890,PPG1,"7,49,312.97"
ABC Corp,North,Mass,BigCo,North,2018,3,Widgets,A,1234567890,PPG1,"2,60,759.33"
ABC Corp,East,Mass,BigCo,East,2018,3,Widgets,A,1234567890,PPG1,"4,00,549.41"
ABC Corp,South,Mass,BigCo,South,2018,3,Widgets,A,1234567890,PPG1,"9,69,968.72"
ABC Corp,West,Mass,BigCo,West,2018,3,Widgets,A,1234567890,PPG1,"5,82,424.92"
ABC Corp,North,Drug,Rx,North,2018,3,Widgets,A,1234567890,PPG1,"81,883.77"
ABC Corp,East,Drug,Rx,East,2018,3,Widgets,A,1234567890,PPG1,"5,05,709.91"
ABC Corp,South,Drug,Rx,South,2018,3,Widgets,A,1234567890,PPG1,"2,94,338.63"
ABC Corp,West,Drug,Rx,West,2018,3,Widgets,A,1234567890,PPG1,"13,70,492.88"
ABC Corp,North,Mass,SuperMart,North,2018,3,Widgets,A,1234512345,PPG1,"1,26,181.59"
ABC Corp,East,Mass,SuperMart,East,2018,3,Widgets,A,1234512345,PPG1,"2,58,419.64"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2018,3,Widgets,A,1234512345,PPG1,"7,16,796.02"
ABC Corp,South,Mass,SuperMart,Deep South,2018,3,Widgets,A,1234512345,PPG1,"1,03,342.07"
ABC Corp,West,Mass,SuperMart,West,2018,3,Widgets,A,1234512345,PPG1,"5,61,491.32"
ABC Corp,North,Mass,BigCo,North,2018,3,Widgets,A,1234512345,PPG1,"1,14,195.28"
ABC Corp,East,Mass,BigCo,East,2018,3,Widgets,A,1234512345,PPG1,"7,55,557.81"
ABC Corp,South,Mass,BigCo,South,2018,3,Widgets,A,1234512345,PPG1,"9,05,152.06"
ABC Corp,West,Mass,BigCo,West,2018,3,Widgets,A,1234512345,PPG1,"3,11,515.84"
ABC Corp,North,Drug,Rx,North,2018,3,Widgets,A,1234512345,PPG1,"5,14,678.03"
ABC Corp,East,Drug,Rx,East,2018,3,Widgets,A,1234512345,PPG1,"1,27,600.14"
ABC Corp,South,Drug,Rx,South,2018,3,Widgets,A,1234512345,PPG1,"1,43,875.46"
ABC Corp,West,Drug,Rx,West,2018,3,Widgets,A,1234512345,PPG1,"7,70,670.76"
ABC Corp,North,Mass,SuperMart,North,2018,4,Widgets,A,1234567890,PPG1,"7,66,550.17"
ABC Corp,East,Mass,SuperMart,East,2018,4,Widgets,A,1234567890,PPG1,"8,91,425.78"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2018,4,Widgets,A,1234567890,PPG1,"4,35,930.21"
ABC Corp,South,Mass,SuperMart,Deep South,2018,4,Widgets,A,1234567890,PPG1,"2,66,497.15"
ABC Corp,West,Mass,SuperMart,West,2018,4,Widgets,A,1234567890,PPG1,"7,56,581.31"
ABC Corp,North,Mass,BigCo,North,2018,4,Widgets,A,1234567890,PPG1,"2,50,563.64"
ABC Corp,East,Mass,BigCo,East,2018,4,Widgets,A,1234567890,PPG1,"3,92,618.53"
ABC Corp,South,Mass,BigCo,South,2018,4,Widgets,A,1234567890,PPG1,"9,64,730.89"
ABC Corp,West,Mass,BigCo,West,2018,4,Widgets,A,1234567890,PPG1,"5,72,057.76"
ABC Corp,North,Drug,Rx,North,2018,4,Widgets,A,1234567890,PPG1,"81,875.58"
ABC Corp,East,Drug,Rx,East,2018,4,Widgets,A,1234567890,PPG1,"4,85,987.23"
ABC Corp,South,Drug,Rx,South,2018,4,Widgets,A,1234567890,PPG1,"3,07,083.49"
ABC Corp,West,Drug,Rx,West,2018,4,Widgets,A,1234567890,PPG1,"14,27,779.48"
ABC Corp,North,Mass,SuperMart,North,2018,4,Widgets,A,1234512345,PPG1,"1,22,257.35"
ABC Corp,East,Mass,SuperMart,East,2018,4,Widgets,A,1234512345,PPG1,"2,66,456.49"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2018,4,Widgets,A,1234512345,PPG1,"6,83,608.36"
ABC Corp,South,Mass,SuperMart,Deep South,2018,4,Widgets,A,1234512345,PPG1,"1,07,692.77"
ABC Corp,West,Mass,SuperMart,West,2018,4,Widgets,A,1234512345,PPG1,"5,40,379.25"
ABC Corp,North,Mass,BigCo,North,2018,4,Widgets,A,1234512345,PPG1,"1,13,921.21"
ABC Corp,East,Mass,BigCo,East,2018,4,Widgets,A,1234512345,PPG1,"7,63,188.94"
ABC Corp,South,Mass,BigCo,South,2018,4,Widgets,A,1234512345,PPG1,"8,61,252.18"
ABC Corp,West,Mass,BigCo,West,2018,4,Widgets,A,1234512345,PPG1,"2,96,469.63"
ABC Corp,North,Drug,Rx,North,2018,4,Widgets,A,1234512345,PPG1,"5,31,199.20"
ABC Corp,East,Drug,Rx,East,2018,4,Widgets,A,1234512345,PPG1,"1,22,457.85"
ABC Corp,South,Drug,Rx,South,2018,4,Widgets,A,1234512345,PPG1,"1,39,501.64"
ABC Corp,West,Drug,Rx,West,2018,4,Widgets,A,1234512345,PPG1,"7,86,931.91"
ABC Corp,North,Mass,SuperMart,North,2018,5,Widgets,A,1234567890,PPG1,"7,70,229.61"
ABC Corp,East,Mass,SuperMart,East,2018,5,Widgets,A,1234567890,PPG1,"8,98,468.04"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2018,5,Widgets,A,1234567890,PPG1,"4,20,062.35"
ABC Corp,South,Mass,SuperMart,Deep South,2018,5,Widgets,A,1234567890,PPG1,"2,71,853.75"
ABC Corp,West,Mass,SuperMart,West,2018,5,Widgets,A,1234567890,PPG1,"7,65,130.68"
ABC Corp,North,Mass,BigCo,North,2018,5,Widgets,A,1234567890,PPG1,"2,49,937.23"
ABC Corp,East,Mass,BigCo,East,2018,5,Widgets,A,1234567890,PPG1,"3,96,230.62"
ABC Corp,South,Mass,BigCo,South,2018,5,Widgets,A,1234567890,PPG1,"9,62,126.12"
ABC Corp,West,Mass,BigCo,West,2018,5,Widgets,A,1234567890,PPG1,"5,85,157.88"
ABC Corp,North,Drug,Rx,North,2018,5,Widgets,A,1234567890,PPG1,"78,002.86"
ABC Corp,East,Drug,Rx,East,2018,5,Widgets,A,1234567890,PPG1,"4,83,411.49"
ABC Corp,South,Drug,Rx,South,2018,5,Widgets,A,1234567890,PPG1,"2,91,852.15"
ABC Corp,West,Drug,Rx,West,2018,5,Widgets,A,1234567890,PPG1,"14,06,220.01"
ABC Corp,North,Mass,SuperMart,North,2018,5,Widgets,A,1234512345,PPG1,"1,21,829.45"
ABC Corp,East,Mass,SuperMart,East,2018,5,Widgets,A,1234512345,PPG1,"2,70,506.63"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2018,5,Widgets,A,1234512345,PPG1,"7,02,339.23"
ABC Corp,South,Mass,SuperMart,Deep South,2018,5,Widgets,A,1234512345,PPG1,"1,12,345.10"
ABC Corp,West,Mass,SuperMart,West,2018,5,Widgets,A,1234512345,PPG1,"5,64,858.43"
ABC Corp,North,Mass,BigCo,North,2018,5,Widgets,A,1234512345,PPG1,"1,19,070.45"
ABC Corp,East,Mass,BigCo,East,2018,5,Widgets,A,1234512345,PPG1,"7,25,563.73"
ABC Corp,South,Mass,BigCo,South,2018,5,Widgets,A,1234512345,PPG1,"8,27,060.47"
ABC Corp,West,Mass,BigCo,West,2018,5,Widgets,A,1234512345,PPG1,"2,96,647.51"
ABC Corp,North,Drug,Rx,North,2018,5,Widgets,A,1234512345,PPG1,"5,55,899.96"
ABC Corp,East,Drug,Rx,East,2018,5,Widgets,A,1234512345,PPG1,"1,27,601.08"
ABC Corp,South,Drug,Rx,South,2018,5,Widgets,A,1234512345,PPG1,"1,38,329.83"
ABC Corp,West,Drug,Rx,West,2018,5,Widgets,A,1234512345,PPG1,"8,10,225.09"
ABC Corp,North,Mass,SuperMart,North,2018,6,Widgets,A,1234567890,PPG1,"7,45,351.20"
ABC Corp,East,Mass,SuperMart,East,2018,6,Widgets,A,1234567890,PPG1,"9,03,140.08"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2018,6,Widgets,A,1234567890,PPG1,"4,01,369.57"
ABC Corp,South,Mass,SuperMart,Deep South,2018,6,Widgets,A,1234567890,PPG1,"2,79,112.24"
ABC Corp,West,Mass,SuperMart,West,2018,6,Widgets,A,1234567890,PPG1,"8,00,097.15"
ABC Corp,North,Mass,BigCo,North,2018,6,Widgets,A,1234567890,PPG1,"2,50,487.09"
ABC Corp,East,Mass,BigCo,East,2018,6,Widgets,A,1234567890,PPG1,"3,77,647.40"
ABC Corp,South,Mass,BigCo,South,2018,6,Widgets,A,1234567890,PPG1,"9,92,914.15"
ABC Corp,West,Mass,BigCo,West,2018,6,Widgets,A,1234567890,PPG1,"5,88,902.89"
ABC Corp,North,Drug,Rx,North,2018,6,Widgets,A,1234567890,PPG1,"74,367.93"
ABC Corp,East,Drug,Rx,East,2018,6,Widgets,A,1234567890,PPG1,"4,65,380.24"
ABC Corp,South,Drug,Rx,South,2018,6,Widgets,A,1234567890,PPG1,"2,92,727.71"
ABC Corp,West,Drug,Rx,West,2018,6,Widgets,A,1234567890,PPG1,"14,40,109.92"
ABC Corp,North,Mass,SuperMart,North,2018,6,Widgets,A,1234512345,PPG1,"1,26,117.84"
ABC Corp,East,Mass,SuperMart,East,2018,6,Widgets,A,1234512345,PPG1,"2,61,174.15"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2018,6,Widgets,A,1234512345,PPG1,"7,15,332.51"
ABC Corp,South,Mass,SuperMart,Deep South,2018,6,Widgets,A,1234512345,PPG1,"1,16,872.61"
ABC Corp,West,Mass,SuperMart,West,2018,6,Widgets,A,1234512345,PPG1,"5,55,538.26"
ABC Corp,North,Mass,BigCo,North,2018,6,Widgets,A,1234512345,PPG1,"1,23,452.24"
ABC Corp,East,Mass,BigCo,East,2018,6,Widgets,A,1234512345,PPG1,"7,61,479.13"
ABC Corp,South,Mass,BigCo,South,2018,6,Widgets,A,1234512345,PPG1,"8,14,571.86"
ABC Corp,West,Mass,BigCo,West,2018,6,Widgets,A,1234512345,PPG1,"2,96,291.53"
ABC Corp,North,Drug,Rx,North,2018,6,Widgets,A,1234512345,PPG1,"5,30,773.28"
ABC Corp,East,Drug,Rx,East,2018,6,Widgets,A,1234512345,PPG1,"1,25,916.75"
ABC Corp,South,Drug,Rx,South,2018,6,Widgets,A,1234512345,PPG1,"1,41,054.93"
ABC Corp,West,Drug,Rx,West,2018,6,Widgets,A,1234512345,PPG1,"8,43,606.37"
ABC Corp,North,Mass,SuperMart,North,2018,7,Widgets,A,1234567890,PPG1,"7,11,512.25"
ABC Corp,East,Mass,SuperMart,East,2018,7,Widgets,A,1234567890,PPG1,"9,32,311.50"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2018,7,Widgets,A,1234567890,PPG1,"3,91,776.84"
ABC Corp,South,Mass,SuperMart,Deep South,2018,7,Widgets,A,1234567890,PPG1,"2,80,703.18"
ABC Corp,West,Mass,SuperMart,West,2018,7,Widgets,A,1234567890,PPG1,"7,87,535.62"
ABC Corp,North,Mass,BigCo,North,2018,7,Widgets,A,1234567890,PPG1,"2,53,267.50"
ABC Corp,East,Mass,BigCo,East,2018,7,Widgets,A,1234567890,PPG1,"3,61,333.04"
ABC Corp,South,Mass,BigCo,South,2018,7,Widgets,A,1234567890,PPG1,"10,23,297.33"
ABC Corp,West,Mass,BigCo,West,2018,7,Widgets,A,1234567890,PPG1,"6,17,229.12"
ABC Corp,North,Drug,Rx,North,2018,7,Widgets,A,1234567890,PPG1,"72,374.87"
ABC Corp,East,Drug,Rx,East,2018,7,Widgets,A,1234567890,PPG1,"4,49,603.85"
ABC Corp,South,Drug,Rx,South,2018,7,Widgets,A,1234567890,PPG1,"3,04,173.36"
ABC Corp,West,Drug,Rx,West,2018,7,Widgets,A,1234567890,PPG1,"15,00,018.49"
ABC Corp,North,Mass,SuperMart,North,2018,7,Widgets,A,1234512345,PPG1,"1,30,115.78"
ABC Corp,East,Mass,SuperMart,East,2018,7,Widgets,A,1234512345,PPG1,"2,68,356.44"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2018,7,Widgets,A,1234512345,PPG1,"7,36,935.55"
ABC Corp,South,Mass,SuperMart,Deep South,2018,7,Widgets,A,1234512345,PPG1,"1,12,069.14"
ABC Corp,West,Mass,SuperMart,West,2018,7,Widgets,A,1234512345,PPG1,"5,34,150.04"
ABC Corp,North,Mass,BigCo,North,2018,7,Widgets,A,1234512345,PPG1,"1,19,674.60"
ABC Corp,East,Mass,BigCo,East,2018,7,Widgets,A,1234512345,PPG1,"7,72,063.69"
ABC Corp,South,Mass,BigCo,South,2018,7,Widgets,A,1234512345,PPG1,"7,93,311.53"
ABC Corp,West,Mass,BigCo,West,2018,7,Widgets,A,1234512345,PPG1,"2,98,572.97"
ABC Corp,North,Drug,Rx,North,2018,7,Widgets,A,1234512345,PPG1,"5,13,735.46"
ABC Corp,East,Drug,Rx,East,2018,7,Widgets,A,1234512345,PPG1,"1,23,574.70"
ABC Corp,South,Drug,Rx,South,2018,7,Widgets,A,1234512345,PPG1,"1,35,003.67"
ABC Corp,West,Drug,Rx,West,2018,7,Widgets,A,1234512345,PPG1,"8,54,995.05"
ABC Corp,North,Mass,SuperMart,North,2018,8,Widgets,A,1234567890,PPG1,"7,32,999.92"
ABC Corp,East,Mass,SuperMart,East,2018,8,Widgets,A,1234567890,PPG1,"9,69,790.42"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2018,8,Widgets,A,1234567890,PPG1,"3,95,968.85"
ABC Corp,South,Mass,SuperMart,Deep South,2018,8,Widgets,A,1234567890,PPG1,"2,91,762.89"
ABC Corp,West,Mass,SuperMart,West,2018,8,Widgets,A,1234567890,PPG1,"7,94,150.92"
ABC Corp,North,Mass,BigCo,North,2018,8,Widgets,A,1234567890,PPG1,"2,60,814.87"
ABC Corp,East,Mass,BigCo,East,2018,8,Widgets,A,1234567890,PPG1,"3,71,703.30"
ABC Corp,South,Mass,BigCo,South,2018,8,Widgets,A,1234567890,PPG1,"10,41,307.36"
ABC Corp,West,Mass,BigCo,West,2018,8,Widgets,A,1234567890,PPG1,"6,37,289.07"
ABC Corp,North,Drug,Rx,North,2018,8,Widgets,A,1234567890,PPG1,"71,947.86"
ABC Corp,East,Drug,Rx,East,2018,8,Widgets,A,1234567890,PPG1,"4,65,025.27"
ABC Corp,South,Drug,Rx,South,2018,8,Widgets,A,1234567890,PPG1,"2,99,002.41"
ABC Corp,West,Drug,Rx,West,2018,8,Widgets,A,1234567890,PPG1,"14,62,968.03"
ABC Corp,North,Mass,SuperMart,North,2018,8,Widgets,A,1234512345,PPG1,"1,25,418.60"
ABC Corp,East,Mass,SuperMart,East,2018,8,Widgets,A,1234512345,PPG1,"2,63,230.83"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2018,8,Widgets,A,1234512345,PPG1,"7,21,533.60"
ABC Corp,South,Mass,SuperMart,Deep South,2018,8,Widgets,A,1234512345,PPG1,"1,15,061.39"
ABC Corp,West,Mass,SuperMart,West,2018,8,Widgets,A,1234512345,PPG1,"5,07,816.44"
ABC Corp,North,Mass,BigCo,North,2018,8,Widgets,A,1234512345,PPG1,"1,24,126.50"
ABC Corp,East,Mass,BigCo,East,2018,8,Widgets,A,1234512345,PPG1,"7,97,541.79"
ABC Corp,South,Mass,BigCo,South,2018,8,Widgets,A,1234512345,PPG1,"8,31,628.48"
