CPG,CPG Region,Channel,Retailer,Retailer Region,Year,Week,Category, Sales 
AAA Industries,West,Drug,Rx,West,2017,26,Widgets,"6,62,990.90"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,27,Widgets,"8,43,716.16"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,27,Widgets,"24,72,958.02"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,27,Widgets,"7,94,754.55"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,27,Widgets,"6,53,705.71"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,27,Widgets,"59,13,886.30"
AAA Industries,East,Mass,SuperMart,East,2017,27,Widgets,"14,04,638.90"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,27,Widgets,"20,34,320.18"
AAA Industries,South,Mass,SuperMart,Deep South,2017,27,Widgets,"7,33,043.15"
AAA Industries,West,Mass,SuperMart,West,2017,27,Widgets,"27,21,703.01"
XYZ Manufacturing,North,Mass,BigCo,North,2017,27,Widgets,"31,47,083.74"
XYZ Manufacturing,East,Mass,BigCo,East,2017,27,Widgets,"12,47,264.21"
XYZ Manufacturing,South,Mass,BigCo,South,2017,27,Widgets,"13,60,092.07"
XYZ Manufacturing,West,Mass,BigCo,West,2017,27,Widgets,"42,96,981.50"
AAA Industries,North,Mass,BigCo,North,2017,27,Widgets,"67,00,654.91"
AAA Industries,East,Mass,BigCo,East,2017,27,Widgets,"8,27,442.37"
AAA Industries,South,Mass,BigCo,South,2017,27,Widgets,"20,19,400.15"
AAA Industries,West,Mass,BigCo,West,2017,27,Widgets,"34,86,408.36"
XYZ Manufacturing,North,Drug,Rx,North,2017,27,Widgets,"8,83,301.37"
XYZ Manufacturing,East,Drug,Rx,East,2017,27,Widgets,"7,58,435.88"
XYZ Manufacturing,South,Drug,Rx,South,2017,27,Widgets,"8,18,665.91"
XYZ Manufacturing,West,Drug,Rx,West,2017,27,Widgets,"1,62,113.26"
AAA Industries,North,Drug,Rx,North,2017,27,Widgets,"3,83,761.98"
AAA Industries,East,Drug,Rx,East,2017,27,Widgets,"7,43,507.10"
AAA Industries,South,Drug,Rx,South,2017,27,Widgets,"8,24,696.31"
AAA Industries,West,Drug,Rx,West,2017,27,Widgets,"6,75,322.53"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,28,Widgets,"8,51,647.09"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,28,Widgets,"25,73,360.12"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,28,Widgets,"7,82,276.90"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,28,Widgets,"6,51,744.59"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,28,Widgets,"59,10,337.97"
AAA Industries,East,Mass,SuperMart,East,2017,28,Widgets,"13,55,195.61"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,28,Widgets,"19,88,547.98"
AAA Industries,South,Mass,SuperMart,Deep South,2017,28,Widgets,"7,05,114.21"
AAA Industries,West,Mass,SuperMart,West,2017,28,Widgets,"27,77,225.75"
XYZ Manufacturing,North,Mass,BigCo,North,2017,28,Widgets,"32,69,190.59"
XYZ Manufacturing,East,Mass,BigCo,East,2017,28,Widgets,"12,36,537.74"
XYZ Manufacturing,South,Mass,BigCo,South,2017,28,Widgets,"13,18,881.28"
XYZ Manufacturing,West,Mass,BigCo,West,2017,28,Widgets,"41,89,127.27"
AAA Industries,North,Mass,BigCo,North,2017,28,Widgets,"70,20,946.22"
AAA Industries,East,Mass,BigCo,East,2017,28,Widgets,"8,22,477.72"
AAA Industries,South,Mass,BigCo,South,2017,28,Widgets,"19,76,588.87"
AAA Industries,West,Mass,BigCo,West,2017,28,Widgets,"34,01,688.63"
XYZ Manufacturing,North,Drug,Rx,North,2017,28,Widgets,"8,79,061.53"
XYZ Manufacturing,East,Drug,Rx,East,2017,28,Widgets,"7,58,360.04"
XYZ Manufacturing,South,Drug,Rx,South,2017,28,Widgets,"8,18,420.31"
XYZ Manufacturing,West,Drug,Rx,West,2017,28,Widgets,"1,58,919.63"
AAA Industries,North,Drug,Rx,North,2017,28,Widgets,"3,73,285.27"
AAA Industries,East,Drug,Rx,East,2017,28,Widgets,"7,28,785.66"
AAA Industries,South,Drug,Rx,South,2017,28,Widgets,"8,64,364.21"
AAA Industries,West,Drug,Rx,West,2017,28,Widgets,"6,48,039.50"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,29,Widgets,"8,84,265.17"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,29,Widgets,"26,61,369.04"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,29,Widgets,"7,69,212.88"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,29,Widgets,"6,57,349.60"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,29,Widgets,"59,44,026.89"
AAA Industries,East,Mass,SuperMart,East,2017,29,Widgets,"13,35,680.80"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,29,Widgets,"19,86,559.43"
AAA Industries,South,Mass,SuperMart,Deep South,2017,29,Widgets,"7,18,511.38"
AAA Industries,West,Mass,SuperMart,West,2017,29,Widgets,"28,69,985.09"
XYZ Manufacturing,North,Mass,BigCo,North,2017,29,Widgets,"33,04,497.85"
XYZ Manufacturing,East,Mass,BigCo,East,2017,29,Widgets,"11,96,721.23"
XYZ Manufacturing,South,Mass,BigCo,South,2017,29,Widgets,"13,26,135.13"
XYZ Manufacturing,West,Mass,BigCo,West,2017,29,Widgets,"41,44,303.60"
AAA Industries,North,Mass,BigCo,North,2017,29,Widgets,"72,98,975.69"
AAA Industries,East,Mass,BigCo,East,2017,29,Widgets,"8,01,093.29"
AAA Industries,South,Mass,BigCo,South,2017,29,Widgets,"20,40,432.69"
AAA Industries,West,Mass,BigCo,West,2017,29,Widgets,"34,57,136.16"
XYZ Manufacturing,North,Drug,Rx,North,2017,29,Widgets,"8,83,368.93"
XYZ Manufacturing,East,Drug,Rx,East,2017,29,Widgets,"7,56,160.79"
XYZ Manufacturing,South,Drug,Rx,South,2017,29,Widgets,"8,18,502.15"
XYZ Manufacturing,West,Drug,Rx,West,2017,29,Widgets,"1,52,737.65"
AAA Industries,North,Drug,Rx,North,2017,29,Widgets,"3,71,493.50"
AAA Industries,East,Drug,Rx,East,2017,29,Widgets,"7,26,526.43"
AAA Industries,South,Drug,Rx,South,2017,29,Widgets,"8,81,910.80"
AAA Industries,West,Drug,Rx,West,2017,29,Widgets,"6,56,010.39"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,30,Widgets,"8,65,607.18"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,30,Widgets,"26,55,780.16"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,30,Widgets,"7,71,751.28"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,30,Widgets,"6,41,310.27"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,30,Widgets,"59,29,761.23"
AAA Industries,East,Mass,SuperMart,East,2017,30,Widgets,"13,03,758.03"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,30,Widgets,"19,47,225.55"
AAA Industries,South,Mass,SuperMart,Deep South,2017,30,Widgets,"6,91,136.10"
AAA Industries,West,Mass,SuperMart,West,2017,30,Widgets,"29,21,644.82"
XYZ Manufacturing,North,Mass,BigCo,North,2017,30,Widgets,"33,68,935.56"
XYZ Manufacturing,East,Mass,BigCo,East,2017,30,Widgets,"12,16,945.82"
XYZ Manufacturing,South,Mass,BigCo,South,2017,30,Widgets,"13,29,715.69"
XYZ Manufacturing,West,Mass,BigCo,West,2017,30,Widgets,"40,53,128.92"
AAA Industries,North,Mass,BigCo,North,2017,30,Widgets,"71,44,967.30"
AAA Industries,East,Mass,BigCo,East,2017,30,Widgets,"8,35,940.85"
AAA Industries,South,Mass,BigCo,South,2017,30,Widgets,"19,67,385.20"
AAA Industries,West,Mass,BigCo,West,2017,30,Widgets,"33,37,519.25"
XYZ Manufacturing,North,Drug,Rx,North,2017,30,Widgets,"8,56,426.18"
XYZ Manufacturing,East,Drug,Rx,East,2017,30,Widgets,"7,77,560.15"
XYZ Manufacturing,South,Drug,Rx,South,2017,30,Widgets,"8,54,516.25"
XYZ Manufacturing,West,Drug,Rx,West,2017,30,Widgets,"1,56,999.03"
AAA Industries,North,Drug,Rx,North,2017,30,Widgets,"3,73,871.06"
AAA Industries,East,Drug,Rx,East,2017,30,Widgets,"7,42,074.09"
AAA Industries,South,Drug,Rx,South,2017,30,Widgets,"9,04,046.76"
AAA Industries,West,Drug,Rx,West,2017,30,Widgets,"6,78,445.94"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,31,Widgets,"8,67,078.71"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,31,Widgets,"26,43,297.99"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,31,Widgets,"7,96,987.55"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,31,Widgets,"6,55,483.22"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,31,Widgets,"59,29,168.25"
AAA Industries,East,Mass,SuperMart,East,2017,31,Widgets,"12,70,251.44"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,31,Widgets,"20,07,978.99"
AAA Industries,South,Mass,SuperMart,Deep South,2017,31,Widgets,"7,03,853.00"
AAA Industries,West,Mass,SuperMart,West,2017,31,Widgets,"27,95,721.93"
XYZ Manufacturing,North,Mass,BigCo,North,2017,31,Widgets,"33,45,689.90"
XYZ Manufacturing,East,Mass,BigCo,East,2017,31,Widgets,"12,77,549.72"
XYZ Manufacturing,South,Mass,BigCo,South,2017,31,Widgets,"13,90,350.73"
XYZ Manufacturing,West,Mass,BigCo,West,2017,31,Widgets,"42,42,815.36"
AAA Industries,North,Mass,BigCo,North,2017,31,Widgets,"71,12,814.95"
AAA Industries,East,Mass,BigCo,East,2017,31,Widgets,"8,57,758.91"
AAA Industries,South,Mass,BigCo,South,2017,31,Widgets,"20,01,420.96"
AAA Industries,West,Mass,BigCo,West,2017,31,Widgets,"33,05,145.31"
XYZ Manufacturing,North,Drug,Rx,North,2017,31,Widgets,"8,56,083.61"
XYZ Manufacturing,East,Drug,Rx,East,2017,31,Widgets,"7,66,829.82"
XYZ Manufacturing,South,Drug,Rx,South,2017,31,Widgets,"8,66,650.38"
XYZ Manufacturing,West,Drug,Rx,West,2017,31,Widgets,"1,52,037.86"
AAA Industries,North,Drug,Rx,North,2017,31,Widgets,"3,85,161.97"
AAA Industries,East,Drug,Rx,East,2017,31,Widgets,"7,61,739.06"
AAA Industries,South,Drug,Rx,South,2017,31,Widgets,"9,46,627.36"
AAA Industries,West,Drug,Rx,West,2017,31,Widgets,"6,74,307.42"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,32,Widgets,"8,68,986.28"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,32,Widgets,"26,38,540.06"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,32,Widgets,"7,93,560.50"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,32,Widgets,"6,55,089.93"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,32,Widgets,"60,24,627.86"
AAA Industries,East,Mass,SuperMart,East,2017,32,Widgets,"13,21,442.58"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,32,Widgets,"19,35,691.75"
AAA Industries,South,Mass,SuperMart,Deep South,2017,32,Widgets,"7,26,728.22"
AAA Industries,West,Mass,SuperMart,West,2017,32,Widgets,"29,11,744.39"
XYZ Manufacturing,North,Mass,BigCo,North,2017,32,Widgets,"33,57,734.38"
XYZ Manufacturing,East,Mass,BigCo,East,2017,32,Widgets,"13,37,466.80"
XYZ Manufacturing,South,Mass,BigCo,South,2017,32,Widgets,"14,51,526.16"
XYZ Manufacturing,West,Mass,BigCo,West,2017,32,Widgets,"41,18,925.15"
AAA Industries,North,Mass,BigCo,North,2017,32,Widgets,"71,36,287.24"
AAA Industries,East,Mass,BigCo,East,2017,32,Widgets,"8,16,672.26"
AAA Industries,South,Mass,BigCo,South,2017,32,Widgets,"19,78,204.48"
AAA Industries,West,Mass,BigCo,West,2017,32,Widgets,"34,50,571.71"
XYZ Manufacturing,North,Drug,Rx,North,2017,32,Widgets,"8,34,082.26"
XYZ Manufacturing,East,Drug,Rx,East,2017,32,Widgets,"7,95,355.88"
XYZ Manufacturing,South,Drug,Rx,South,2017,32,Widgets,"8,54,257.28"
XYZ Manufacturing,West,Drug,Rx,West,2017,32,Widgets,"1,54,242.41"
AAA Industries,North,Drug,Rx,North,2017,32,Widgets,"3,84,430.16"
AAA Industries,East,Drug,Rx,East,2017,32,Widgets,"7,52,445.84"
AAA Industries,South,Drug,Rx,South,2017,32,Widgets,"9,73,511.58"
AAA Industries,West,Drug,Rx,West,2017,32,Widgets,"6,98,717.35"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,33,Widgets,"8,53,170.73"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,33,Widgets,"27,50,150.30"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,33,Widgets,"8,19,351.22"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,33,Widgets,"6,83,586.35"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,33,Widgets,"62,69,830.22"
AAA Industries,East,Mass,SuperMart,East,2017,33,Widgets,"13,26,596.20"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,33,Widgets,"19,40,530.97"
AAA Industries,South,Mass,SuperMart,Deep South,2017,33,Widgets,"7,09,868.13"
AAA Industries,West,Mass,SuperMart,West,2017,33,Widgets,"28,46,230.14"
XYZ Manufacturing,North,Mass,BigCo,North,2017,33,Widgets,"33,32,215.60"
XYZ Manufacturing,East,Mass,BigCo,East,2017,33,Widgets,"13,98,054.05"
XYZ Manufacturing,South,Mass,BigCo,South,2017,33,Widgets,"15,14,522.40"
XYZ Manufacturing,West,Mass,BigCo,West,2017,33,Widgets,"41,20,160.83"
AAA Industries,North,Mass,BigCo,North,2017,33,Widgets,"72,54,749.61"
AAA Industries,East,Mass,BigCo,East,2017,33,Widgets,"7,87,680.39"
AAA Industries,South,Mass,BigCo,South,2017,33,Widgets,"19,19,649.63"
AAA Industries,West,Mass,BigCo,West,2017,33,Widgets,"34,69,894.91"
XYZ Manufacturing,North,Drug,Rx,North,2017,33,Widgets,"8,01,970.09"
XYZ Manufacturing,East,Drug,Rx,East,2017,33,Widgets,"7,74,040.35"
XYZ Manufacturing,South,Drug,Rx,South,2017,33,Widgets,"8,72,538.39"
XYZ Manufacturing,West,Drug,Rx,West,2017,33,Widgets,"1,56,679.44"
AAA Industries,North,Drug,Rx,North,2017,33,Widgets,"3,76,703.11"
AAA Industries,East,Drug,Rx,East,2017,33,Widgets,"7,59,895.05"
AAA Industries,South,Drug,Rx,South,2017,33,Widgets,"9,49,465.85"
AAA Industries,West,Drug,Rx,West,2017,33,Widgets,"7,30,369.25"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,34,Widgets,"8,73,732.15"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,34,Widgets,"27,63,076.01"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,34,Widgets,"8,32,542.77"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,34,Widgets,"7,06,554.85"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,34,Widgets,"61,00,544.80"
AAA Industries,East,Mass,SuperMart,East,2017,34,Widgets,"13,82,180.58"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,34,Widgets,"19,50,427.68"
AAA Industries,South,Mass,SuperMart,Deep South,2017,34,Widgets,"7,25,201.28"
AAA Industries,West,Mass,SuperMart,West,2017,34,Widgets,"29,25,070.72"
XYZ Manufacturing,North,Mass,BigCo,North,2017,34,Widgets,"33,13,888.42"
XYZ Manufacturing,East,Mass,BigCo,East,2017,34,Widgets,"14,65,440.25"
XYZ Manufacturing,South,Mass,BigCo,South,2017,34,Widgets,"14,89,532.78"
XYZ Manufacturing,West,Mass,BigCo,West,2017,34,Widgets,"41,15,628.65"
AAA Industries,North,Mass,BigCo,North,2017,34,Widgets,"71,88,731.38"
AAA Industries,East,Mass,BigCo,East,2017,34,Widgets,"8,18,006.09"
AAA Industries,South,Mass,BigCo,South,2017,34,Widgets,"19,53,051.53"
AAA Industries,West,Mass,BigCo,West,2017,34,Widgets,"35,26,801.18"
XYZ Manufacturing,North,Drug,Rx,North,2017,34,Widgets,"7,68,046.75"
XYZ Manufacturing,East,Drug,Rx,East,2017,34,Widgets,"8,08,794.76"
XYZ Manufacturing,South,Drug,Rx,South,2017,34,Widgets,"8,64,947.30"
XYZ Manufacturing,West,Drug,Rx,West,2017,34,Widgets,"1,57,039.81"
AAA Industries,North,Drug,Rx,North,2017,34,Widgets,"3,93,617.08"
AAA Industries,East,Drug,Rx,East,2017,34,Widgets,"7,37,250.18"
AAA Industries,South,Drug,Rx,South,2017,34,Widgets,"9,27,058.45"
AAA Industries,West,Drug,Rx,West,2017,34,Widgets,"7,56,516.47"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,35,Widgets,"8,93,827.99"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,35,Widgets,"27,39,866.17"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,35,Widgets,"8,00,240.11"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,35,Widgets,"7,30,436.40"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,35,Widgets,"61,04,205.13"
AAA Industries,East,Mass,SuperMart,East,2017,35,Widgets,"13,37,259.72"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,35,Widgets,"20,36,831.63"
AAA Industries,South,Mass,SuperMart,Deep South,2017,35,Widgets,"7,53,919.25"
AAA Industries,West,Mass,SuperMart,West,2017,35,Widgets,"29,50,811.34"
XYZ Manufacturing,North,Mass,BigCo,North,2017,35,Widgets,"32,22,425.10"
XYZ Manufacturing,East,Mass,BigCo,East,2017,35,Widgets,"15,22,885.51"
XYZ Manufacturing,South,Mass,BigCo,South,2017,35,Widgets,"14,88,490.10"
XYZ Manufacturing,West,Mass,BigCo,West,2017,35,Widgets,"39,72,816.34"
AAA Industries,North,Mass,BigCo,North,2017,35,Widgets,"74,17,333.04"
AAA Industries,East,Mass,BigCo,East,2017,35,Widgets,"7,89,621.28"
AAA Industries,South,Mass,BigCo,South,2017,35,Widgets,"18,68,875.01"
AAA Industries,West,Mass,BigCo,West,2017,35,Widgets,"34,55,207.12"
XYZ Manufacturing,North,Drug,Rx,North,2017,35,Widgets,"7,99,383.06"
XYZ Manufacturing,East,Drug,Rx,East,2017,35,Widgets,"8,28,933.75"
XYZ Manufacturing,South,Drug,Rx,South,2017,35,Widgets,"9,00,842.61"
XYZ Manufacturing,West,Drug,Rx,West,2017,35,Widgets,"1,64,719.05"
AAA Industries,North,Drug,Rx,North,2017,35,Widgets,"3,94,719.21"
AAA Industries,East,Drug,Rx,East,2017,35,Widgets,"7,17,123.25"
AAA Industries,South,Drug,Rx,South,2017,35,Widgets,"9,28,819.86"
AAA Industries,West,Drug,Rx,West,2017,35,Widgets,"7,86,171.91"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,36,Widgets,"9,14,922.33"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,36,Widgets,"28,16,582.42"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,36,Widgets,"7,89,356.85"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,36,Widgets,"7,65,789.52"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,36,Widgets,"59,16,195.61"
AAA Industries,East,Mass,SuperMart,East,2017,36,Widgets,"12,76,548.12"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,36,Widgets,"21,21,767.51"
AAA Industries,South,Mass,SuperMart,Deep South,2017,36,Widgets,"7,53,919.25"
AAA Industries,West,Mass,SuperMart,West,2017,36,Widgets,"28,15,074.02"
XYZ Manufacturing,North,Mass,BigCo,North,2017,36,Widgets,"31,98,256.91"
XYZ Manufacturing,East,Mass,BigCo,East,2017,36,Widgets,"14,74,457.75"
XYZ Manufacturing,South,Mass,BigCo,South,2017,36,Widgets,"15,11,561.70"
XYZ Manufacturing,West,Mass,BigCo,West,2017,36,Widgets,"41,42,852.88"
AAA Industries,North,Mass,BigCo,North,2017,36,Widgets,"75,32,301.70"
AAA Industries,East,Mass,BigCo,East,2017,36,Widgets,"8,18,758.30"
AAA Industries,South,Mass,BigCo,South,2017,36,Widgets,"19,54,843.26"
AAA Industries,West,Mass,BigCo,West,2017,36,Widgets,"35,15,327.72"
XYZ Manufacturing,North,Drug,Rx,North,2017,36,Widgets,"8,38,233.08"
XYZ Manufacturing,East,Drug,Rx,East,2017,36,Widgets,"8,53,967.55"
XYZ Manufacturing,South,Drug,Rx,South,2017,36,Widgets,"8,74,988.43"
XYZ Manufacturing,West,Drug,Rx,West,2017,36,Widgets,"1,68,441.70"
AAA Industries,North,Drug,Rx,North,2017,36,Widgets,"3,93,495.58"
AAA Industries,East,Drug,Rx,East,2017,36,Widgets,"6,83,633.59"
AAA Industries,South,Drug,Rx,South,2017,36,Widgets,"8,96,589.81"
AAA Industries,West,Drug,Rx,West,2017,36,Widgets,"7,93,719.16"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,37,Widgets,"9,09,066.83"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,37,Widgets,"27,35,464.85"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,37,Widgets,"8,11,932.45"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,37,Widgets,"7,28,725.31"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,37,Widgets,"59,22,703.42"
AAA Industries,East,Mass,SuperMart,East,2017,37,Widgets,"12,79,994.80"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,37,Widgets,"21,39,166.00"
AAA Industries,South,Mass,SuperMart,Deep South,2017,37,Widgets,"7,55,954.83"
AAA Industries,West,Mass,SuperMart,West,2017,37,Widgets,"28,62,085.75"
XYZ Manufacturing,North,Mass,BigCo,North,2017,37,Widgets,"32,98,362.35"
XYZ Manufacturing,East,Mass,BigCo,East,2017,37,Widgets,"14,90,087.00"
XYZ Manufacturing,South,Mass,BigCo,South,2017,37,Widgets,"15,11,561.70"
XYZ Manufacturing,West,Mass,BigCo,West,2017,37,Widgets,"39,39,024.51"
AAA Industries,North,Mass,BigCo,North,2017,37,Widgets,"78,49,411.61"
AAA Industries,East,Mass,BigCo,East,2017,37,Widgets,"8,54,046.78"
AAA Industries,South,Mass,BigCo,South,2017,37,Widgets,"19,83,970.42"
AAA Industries,West,Mass,BigCo,West,2017,37,Widgets,"36,59,807.69"
XYZ Manufacturing,North,Drug,Rx,North,2017,37,Widgets,"8,44,100.71"
XYZ Manufacturing,East,Drug,Rx,East,2017,37,Widgets,"8,15,453.61"
XYZ Manufacturing,South,Drug,Rx,South,2017,37,Widgets,"9,00,713.09"
XYZ Manufacturing,West,Drug,Rx,West,2017,37,Widgets,"1,62,024.07"
AAA Industries,North,Drug,Rx,North,2017,37,Widgets,"3,90,032.82"
AAA Industries,East,Drug,Rx,East,2017,37,Widgets,"6,68,935.47"
AAA Industries,South,Drug,Rx,South,2017,37,Widgets,"8,71,754.28"
AAA Industries,West,Drug,Rx,West,2017,37,Widgets,"8,18,483.20"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,38,Widgets,"8,97,976.21"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,38,Widgets,"28,21,631.99"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,38,Widgets,"8,31,256.45"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,38,Widgets,"7,47,162.06"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,38,Widgets,"59,80,153.65"
AAA Industries,East,Mass,SuperMart,East,2017,38,Widgets,"12,98,298.73"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,38,Widgets,"20,48,893.20"
AAA Industries,South,Mass,SuperMart,Deep South,2017,38,Widgets,"7,34,863.69"
AAA Industries,West,Mass,SuperMart,West,2017,38,Widgets,"27,33,005.69"
XYZ Manufacturing,North,Mass,BigCo,North,2017,38,Widgets,"34,04,569.62"
XYZ Manufacturing,East,Mass,BigCo,East,2017,38,Widgets,"14,76,378.20"
XYZ Manufacturing,South,Mass,BigCo,South,2017,38,Widgets,"15,42,397.56"
XYZ Manufacturing,West,Mass,BigCo,West,2017,38,Widgets,"38,41,336.71"
AAA Industries,North,Mass,BigCo,North,2017,38,Widgets,"81,70,452.54"
AAA Industries,East,Mass,BigCo,East,2017,38,Widgets,"8,71,383.93"
AAA Industries,South,Mass,BigCo,South,2017,38,Widgets,"20,64,718.02"
AAA Industries,West,Mass,BigCo,West,2017,38,Widgets,"35,53,307.29"
XYZ Manufacturing,North,Drug,Rx,North,2017,38,Widgets,"8,67,229.07"
XYZ Manufacturing,East,Drug,Rx,East,2017,38,Widgets,"8,18,144.61"
XYZ Manufacturing,South,Drug,Rx,South,2017,38,Widgets,"8,81,347.76"
XYZ Manufacturing,West,Drug,Rx,West,2017,38,Widgets,"1,54,117.30"
AAA Industries,North,Drug,Rx,North,2017,38,Widgets,"3,94,050.16"
AAA Industries,East,Drug,Rx,East,2017,38,Widgets,"6,55,356.08"
AAA Industries,South,Drug,Rx,South,2017,38,Widgets,"8,70,185.12"
AAA Industries,West,Drug,Rx,West,2017,38,Widgets,"8,55,151.25"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,39,Widgets,"8,75,526.81"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,39,Widgets,"29,61,867.10"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,39,Widgets,"8,15,711.95"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,39,Widgets,"7,56,202.72"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,39,Widgets,"61,93,645.13"
AAA Industries,East,Mass,SuperMart,East,2017,39,Widgets,"12,98,298.73"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,39,Widgets,"20,85,773.27"
AAA Industries,South,Mass,SuperMart,Deep South,2017,39,Widgets,"7,54,190.61"
AAA Industries,West,Mass,SuperMart,West,2017,39,Widgets,"28,50,251.63"
XYZ Manufacturing,North,Mass,BigCo,North,2017,39,Widgets,"32,90,176.08"
XYZ Manufacturing,East,Mass,BigCo,East,2017,39,Widgets,"14,06,545.51"
XYZ Manufacturing,South,Mass,BigCo,South,2017,39,Widgets,"16,17,512.32"
XYZ Manufacturing,West,Mass,BigCo,West,2017,39,Widgets,"38,06,380.54"
AAA Industries,North,Mass,BigCo,North,2017,39,Widgets,"82,51,340.02"
AAA Industries,East,Mass,BigCo,East,2017,39,Widgets,"8,86,894.57"
AAA Industries,South,Mass,BigCo,South,2017,39,Widgets,"21,39,667.29"
AAA Industries,West,Mass,BigCo,West,2017,39,Widgets,"35,14,931.57"
XYZ Manufacturing,North,Drug,Rx,North,2017,39,Widgets,"8,70,524.54"
XYZ Manufacturing,East,Drug,Rx,East,2017,39,Widgets,"7,95,563.82"
XYZ Manufacturing,South,Drug,Rx,South,2017,39,Widgets,"9,15,455.92"
XYZ Manufacturing,West,Drug,Rx,West,2017,39,Widgets,"1,58,386.35"
AAA Industries,North,Drug,Rx,North,2017,39,Widgets,"3,74,426.46"
AAA Industries,East,Drug,Rx,East,2017,39,Widgets,"6,51,489.48"
AAA Industries,South,Drug,Rx,South,2017,39,Widgets,"8,97,944.02"
